OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,OrderDate
ORD420954,Nike Training Gloves,Sports,Nike,Jumia,Casablanca,424.31,2,848.62,3.75,1559,2025-09-06
ORD421781,Smartwatch FitPro,Wearables,FitPro,Amazon,Abu Dhabi,8672.17,2,17344.34,2.16,4304,2025-09-06
ORD422065,iPhone 13,Electronics,Apple,Souq,Riyadh,13067.86,5,65339.3,2.33,554,2025-09-06
ORD422508,Philips Air Fryer XL,Home & Kitchen,Philips,Jumia,Casablanca,6899.04,4,27596.16,2.84,4046,2025-09-06
ORD412507,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,6619.66,1,6619.66,2.61,1055,2025-09-07
ORD413798,Decathlon Yoga Mat,Sports,Decathlon,Jumia,Marrakech,301.73,1,301.73,3.13,241,2025-09-07
ORD414165,IKEA Table Lamp,Home & Kitchen,IKEA,Amazon,Casablanca,456.77,4,1827.08,3.62,2585,2025-09-07
ORD414467,The Ordinary Serum 30ml,Beauty,The Ordinary,Amazon,Jeddah,558.35,2,1116.7,2.34,1819,2025-09-07
ORD415051,Decathlon Yoga Mat,Sports,Decathlon,Souq,Marrakech,287.32,2,574.64,2.73,3069,2025-09-07
ORD415258,Dell Inspiron 3501,Computers,Dell,Amazon,Giza,6449.95,3,19349.85,2.9,2903,2025-09-07
ORD415604,Samsung Galaxy A14,Electronics,Samsung,Amazon,Kuwait City,12345.96,3,37037.88,5.0,1828,2025-09-07
ORD416600,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Jumia,Riyadh,725.16,2,1450.32,2.7,969,2025-09-07
ORD417166,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Souq,Riyadh,3450.86,2,6901.72,4.66,3356,2025-09-07
ORD417233,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,11649.46,3,34948.38,2.83,805,2025-09-07
ORD417474,The Ordinary Serum 30ml,Beauty,The Ordinary,Amazon,Abu Dhabi,580.25,1,580.25,4.98,1063,2025-09-07
ORD417656,Maybelline Mascara,Beauty,Maybelline,Jumia,Alexandria,380.64,3,1141.92,3.94,606,2025-09-07
ORD418196,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,4678.86,3,14036.58,2.41,1211,2025-09-07
ORD418441,Nike Air Max,Fashion,Nike,Souq,Marrakech,15277.02,3,45831.06,2.79,1591,2025-09-07
ORD418637,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Amazon,Jeddah,2773.85,1,2773.85,2.94,1421,2025-09-07
ORD419278,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,11892.33,5,59461.65,1.43,1222,2025-09-07
ORD419651,Nivea Face Cream 50ml,Beauty,Nivea,Souq,Jeddah,380.73,1,380.73,2.87,181,2025-09-07
ORD420070,Adidas Football,Sports,Adidas,Amazon,Jeddah,728.65,2,1457.3,4.25,176,2025-09-07
ORD420262,Nike Training Gloves,Sports,Nike,Souq,Dubai,403.33,3,1209.99,3.3,2050,2025-09-07
ORD420715,HP Pavilion Laptop,Computers,HP,Souq,Marrakech,13106.85,4,52427.4,5.0,2956,2025-09-07
ORD421046,Nike Air Max,Fashion,Nike,Jumia,Dubai,5551.19,4,22204.76,1.62,1514,2025-09-07
ORD421504,Maybelline Mascara,Beauty,Maybelline,Amazon,Kuwait City,586.85,3,1760.55,2.19,1845,2025-09-07
ORD421681,The Ordinary Serum 30ml,Beauty,The Ordinary,Amazon,Riyadh,638.37,1,638.37,3.94,1405,2025-09-07
ORD422340,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,12848.96,5,64244.8,2.87,1403,2025-09-07
ORD422582,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Marrakech,647.58,4,2590.32,2.7,1805,2025-09-07
ORD412523,Nike Air Max,Fashion,Nike,Jumia,Riyadh,2226.3,2,4452.6,3.74,2651,2025-09-08
ORD412530,Nike Air Max,Fashion,Nike,Souq,Kuwait City,12881.96,3,38645.88,3.69,3313,2025-09-08
ORD412849,Nike Air Max,Fashion,Nike,Amazon,Abu Dhabi,11612.76,4,46451.04,2.83,461,2025-09-08
ORD412851,iPhone 13,Electronics,Apple,Souq,Alexandria,6071.69,2,12143.38,1.93,2772,2025-09-08
ORD413186,iPhone 13,Electronics,Apple,Souq,Marrakech,4986.45,4,19945.8,2.52,2617,2025-09-08
ORD413424,Smartwatch FitPro,Wearables,FitPro,Souq,Doha,8004.09,3,24012.27,3.03,2578,2025-09-08
ORD413885,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,10145.06,4,40580.24,3.78,736,2025-09-08
ORD413991,Smartwatch FitPro,Wearables,FitPro,Souq,Kuwait City,9876.5,4,39506.0,2.52,1433,2025-09-08
ORD414129,Samsung Galaxy A14,Electronics,Samsung,Amazon,Dubai,8446.15,2,16892.3,2.84,1170,2025-09-08
ORD414796,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Jumia,Doha,2726.08,3,8178.24,2.97,2851,2025-09-08
ORD415136,Philips Air Fryer XL,Home & Kitchen,Philips,Souq,Jeddah,7167.87,2,14335.74,3.55,3690,2025-09-08
ORD415675,T-shirt Cotton,Fashion,Generic,Jumia,Dubai,7704.05,4,30816.2,1.51,2566,2025-09-08
ORD415911,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,7933.07,1,7933.07,3.92,4522,2025-09-08
ORD416439,Nike Training Gloves,Sports,Nike,Jumia,Dubai,332.79,2,665.58,4.58,2202,2025-09-08
ORD417240,Dell Inspiron 3501,Computers,Dell,Jumia,Casablanca,10327.86,5,51639.3,3.67,2385,2025-09-08
ORD417562,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Souq,Giza,11458.86,4,45835.44,1.81,1301,2025-09-08
ORD417681,Wilson Tennis Racket,Sports,Wilson,Amazon,Cairo,3551.38,3,10654.14,2.93,1766,2025-09-08
ORD417695,Dell Inspiron 3501,Computers,Dell,Souq,Abu Dhabi,6404.7,4,25618.8,3.73,1765,2025-09-08
ORD418407,Adidas Football,Sports,Adidas,Souq,Doha,732.31,1,732.31,2.73,3210,2025-09-08
ORD418537,Nike Training Gloves,Sports,Nike,Jumia,Alexandria,796.7,1,796.7,5.0,2180,2025-09-08
ORD418887,Dell Inspiron 3501,Computers,Dell,Souq,Giza,5338.16,2,10676.32,3.5,3986,2025-09-08
ORD418928,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Abu Dhabi,18077.41,3,54232.23,2.48,2712,2025-09-08
ORD418965,Smartwatch FitPro,Wearables,FitPro,Jumia,Doha,10524.17,3,31572.51,2.81,46,2025-09-08
ORD419136,Wilson Tennis Racket,Sports,Wilson,Jumia,Dubai,3518.07,3,10554.21,2.81,1265,2025-09-08
ORD419151,Philips Air Fryer XL,Home & Kitchen,Philips,Souq,Marrakech,6731.43,5,33657.15,3.23,2095,2025-09-08
ORD419235,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,10494.54,2,20989.08,3.85,1101,2025-09-08
ORD419389,Adidas Running Shoes,Fashion,Adidas,Amazon,Abu Dhabi,12654.28,3,37962.84,2.19,580,2025-09-08
ORD419467,Samsung Galaxy A14,Electronics,Samsung,Souq,Doha,9995.56,3,29986.68,2.41,831,2025-09-08
ORD419897,Samsung Galaxy A14,Electronics,Samsung,Amazon,Kuwait City,6451.91,2,12903.82,2.65,659,2025-09-08
ORD420342,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Jeddah,282.84,1,282.84,3.87,1688,2025-09-08
ORD420390,Dell Inspiron 3501,Computers,Dell,Souq,Abu Dhabi,14015.51,4,56062.04,2.24,1239,2025-09-08
ORD421479,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Amazon,Doha,2999.76,2,5999.52,3.27,728,2025-09-08
ORD422045,iPhone 13,Electronics,Apple,Jumia,Jeddah,21537.8,1,21537.8,2.97,1479,2025-09-08
ORD422079,Wilson Tennis Racket,Sports,Wilson,Amazon,Jeddah,3519.44,3,10558.32,2.45,1119,2025-09-08
ORD422204,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,7857.05,3,23571.15,4.22,1385,2025-09-08
ORD422569,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,11230.92,4,44923.68,2.43,1336,2025-09-08
ORD422709,Adidas Running Shoes,Fashion,Adidas,Jumia,Casablanca,14225.25,4,56901.0,2.49,44,2025-09-08
ORD412065,iPhone 13,Electronics,Apple,Amazon,Kuwait City,18959.67,5,94798.35,4.12,3975,2025-09-09
ORD412089,Nike Training Gloves,Sports,Nike,Amazon,Riyadh,727.5,1,727.5,3.94,409,2025-09-09
ORD412753,Wilson Tennis Racket,Sports,Wilson,Amazon,Dubai,2414.0,3,7242.0,3.65,3126,2025-09-09
ORD413263,The Ordinary Serum 30ml,Beauty,The Ordinary,Amazon,Abu Dhabi,721.41,1,721.41,2.93,5000,2025-09-09
ORD413686,T-shirt Cotton,Fashion,Generic,Souq,Abu Dhabi,13468.55,5,67342.75,2.65,1556,2025-09-09
ORD413816,HP Pavilion Laptop,Computers,HP,Jumia,Dubai,7521.61,1,7521.61,2.78,959,2025-09-09
ORD413947,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Alexandria,7944.77,5,39723.85,3.37,1179,2025-09-09
ORD414253,Maybelline Mascara,Beauty,Maybelline,Souq,Dubai,554.42,4,2217.68,3.35,1631,2025-09-09
ORD414593,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Marrakech,9612.64,5,48063.2,3.17,636,2025-09-09
ORD414848,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Riyadh,8436.01,2,16872.02,2.15,2450,2025-09-09
ORD415132,Dell Inspiron 3501,Computers,Dell,Jumia,Jeddah,13743.3,2,27486.6,1.91,447,2025-09-09
ORD415450,iPhone 13,Electronics,Apple,Amazon,Doha,8438.51,4,33754.04,2.58,1145,2025-09-09
ORD415598,The Ordinary Serum 30ml,Beauty,The Ordinary,Souq,Kuwait City,653.8,3,1961.4,3.68,5000,2025-09-09
ORD415692,iPhone 13,Electronics,Apple,Jumia,Cairo,13861.4,4,55445.6,2.1,1084,2025-09-09
ORD416360,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Alexandria,150.58,5,752.9,2.44,1387,2025-09-09
ORD416477,Nike Training Gloves,Sports,Nike,Amazon,Casablanca,663.81,2,1327.62,1.62,3451,2025-09-09
ORD416960,Samsung Galaxy A14,Electronics,Samsung,Amazon,Doha,12224.37,3,36673.11,3.09,1938,2025-09-09
ORD417109,iPhone 13,Electronics,Apple,Amazon,Doha,13950.44,1,13950.44,3.32,2567,2025-09-09
ORD417817,Adidas Running Shoes,Fashion,Adidas,Jumia,Dubai,9134.0,1,9134.0,5.0,1591,2025-09-09
ORD417922,Samsung Galaxy A14,Electronics,Samsung,Souq,Jeddah,10277.98,2,20555.96,3.08,2182,2025-09-09
ORD418004,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,13796.6,2,27593.2,4.62,2223,2025-09-09
ORD418306,Bluetooth Headset,Accessories,JBL,Souq,Doha,14909.03,1,14909.03,3.04,691,2025-09-09
ORD418362,Smartwatch FitPro,Wearables,FitPro,Jumia,Marrakech,10594.06,3,31782.18,3.85,3290,2025-09-09
ORD418387,The Ordinary Serum 30ml,Beauty,The Ordinary,Souq,Dubai,570.33,1,570.33,1.66,2566,2025-09-09
ORD418411,IKEA Table Lamp,Home & Kitchen,IKEA,Amazon,Riyadh,655.38,1,655.38,2.9,2482,2025-09-09
ORD418546,Nike Air Max,Fashion,Nike,Jumia,Doha,15444.99,4,61779.96,4.4,5000,2025-09-09
ORD418633,iPhone 13,Electronics,Apple,Souq,Kuwait City,10057.98,5,50289.9,2.69,867,2025-09-09
ORD419006,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Amazon,Riyadh,428.1,2,856.2,2.36,2802,2025-09-09
ORD419462,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Doha,7431.08,4,29724.32,1.67,727,2025-09-09
ORD419579,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Jumia,Cairo,365.07,2,730.14,2.07,1874,2025-09-09
ORD419964,Bluetooth Headset,Accessories,JBL,Souq,Jeddah,4684.27,2,9368.54,2.31,1744,2025-09-09
ORD420036,Smartwatch FitPro,Wearables,FitPro,Jumia,Giza,9082.72,2,18165.44,2.45,1602,2025-09-09
ORD420937,Nike Training Gloves,Sports,Nike,Amazon,Giza,599.48,1,599.48,2.73,213,2025-09-09
ORD421192,Nivea Face Cream 50ml,Beauty,Nivea,Souq,Jeddah,474.26,4,1897.04,3.18,2765,2025-09-09
ORD421247,Nike Air Max,Fashion,Nike,Amazon,Marrakech,19413.59,5,97067.95,4.68,4239,2025-09-09
ORD421249,iPhone 13,Electronics,Apple,Amazon,Dubai,5574.83,2,11149.66,2.55,1519,2025-09-09
ORD421558,Wilson Tennis Racket,Sports,Wilson,Souq,Giza,2198.88,3,6596.64,3.9,1743,2025-09-09
ORD421886,Wilson Tennis Racket,Sports,Wilson,Souq,Cairo,3356.42,1,3356.42,5.0,4220,2025-09-09
ORD422273,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Riyadh,10352.0,4,41408.0,2.08,850,2025-09-09
ORD422540,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,11037.3,2,22074.6,3.26,1398,2025-09-09
ORD422950,Smartwatch FitPro,Wearables,FitPro,Jumia,Marrakech,9076.25,4,36305.0,2.52,1356,2025-09-09
ORD413837,Dell Inspiron 3501,Computers,Dell,Jumia,Casablanca,15266.98,1,15266.98,2.87,3880,2025-09-10
ORD414406,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,3394.87,3,10184.61,3.98,2982,2025-09-10
ORD414441,Dell Inspiron 3501,Computers,Dell,Amazon,Jeddah,2724.57,3,8173.71,3.3,573,2025-09-10
ORD415102,iPhone 13,Electronics,Apple,Amazon,Doha,10995.95,1,10995.95,2.62,1303,2025-09-10
ORD415294,Adidas Running Shoes,Fashion,Adidas,Amazon,Abu Dhabi,14579.16,3,43737.48,3.47,2212,2025-09-10
ORD415300,Nivea Face Cream 50ml,Beauty,Nivea,Amazon,Casablanca,298.36,1,298.36,1.43,1512,2025-09-10
ORD415307,Nike Air Max,Fashion,Nike,Jumia,Alexandria,12135.78,3,36407.34,4.94,4580,2025-09-10
ORD416067,IKEA Table Lamp,Home & Kitchen,IKEA,Jumia,Cairo,904.16,4,3616.64,5.0,768,2025-09-10
ORD416666,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Jumia,Riyadh,10755.0,3,32265.0,2.74,1229,2025-09-10
ORD416816,Dell Inspiron 3501,Computers,Dell,Souq,Dubai,3731.79,4,14927.16,2.26,2125,2025-09-10
ORD417011,iPhone 13,Electronics,Apple,Amazon,Giza,11417.7,4,45670.8,3.29,266,2025-09-10
ORD417097,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,14358.17,2,28716.34,3.31,1503,2025-09-10
ORD417347,Nike Air Max,Fashion,Nike,Souq,Kuwait City,10665.15,2,21330.3,2.49,2527,2025-09-10
ORD417709,Nike Training Gloves,Sports,Nike,Jumia,Riyadh,448.92,3,1346.76,3.25,1107,2025-09-10
ORD418342,Smartwatch FitPro,Wearables,FitPro,Souq,Riyadh,14024.75,2,28049.5,3.49,488,2025-09-10
ORD418400,iPhone 13,Electronics,Apple,Jumia,Casablanca,6434.69,5,32173.45,3.15,936,2025-09-10
ORD418424,Nike Air Max,Fashion,Nike,Jumia,Giza,10243.03,2,20486.06,1.0,1672,2025-09-10
ORD419025,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,7342.07,5,36710.35,2.63,343,2025-09-10
ORD419069,iPhone 13,Electronics,Apple,Amazon,Jeddah,7936.02,3,23808.06,3.17,4133,2025-09-10
ORD419892,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,11891.14,2,23782.28,2.92,3582,2025-09-10
ORD419921,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Amazon,Abu Dhabi,10365.29,5,51826.45,4.07,1305,2025-09-10
ORD420063,Smartwatch FitPro,Wearables,FitPro,Souq,Abu Dhabi,3549.87,2,7099.74,2.79,1307,2025-09-10
ORD420480,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,17294.01,5,86470.05,3.57,1250,2025-09-10
ORD420881,Nivea Face Cream 50ml,Beauty,Nivea,Souq,Casablanca,493.39,5,2466.95,3.63,3117,2025-09-10
ORD421122,Adidas Running Shoes,Fashion,Adidas,Souq,Abu Dhabi,16885.96,3,50657.88,3.73,3080,2025-09-10
ORD421309,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,9581.54,2,19163.08,1.8,2173,2025-09-10
ORD422769,Smartwatch FitPro,Wearables,FitPro,Jumia,Alexandria,8569.64,5,42848.2,2.63,412,2025-09-10
ORD412554,Samsung Galaxy A14,Electronics,Samsung,Jumia,Marrakech,10371.11,2,20742.22,3.16,1747,2025-09-11
ORD412645,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Jeddah,10670.53,5,53352.65,3.19,1030,2025-09-11
ORD412775,Dell Inspiron 3501,Computers,Dell,Souq,Kuwait City,16811.02,5,84055.1,3.99,2332,2025-09-11
ORD412995,T-shirt Cotton,Fashion,Generic,Amazon,Abu Dhabi,1752.11,3,5256.33,4.04,739,2025-09-11
ORD413835,Samsung Galaxy A14,Electronics,Samsung,Jumia,Jeddah,12935.29,1,12935.29,3.69,1811,2025-09-11
ORD413877,Bluetooth Headset,Accessories,JBL,Jumia,Alexandria,6421.2,2,12842.4,2.71,2368,2025-09-11
ORD413953,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,9768.97,3,29306.91,3.2,1842,2025-09-11
ORD415029,iPhone 13,Electronics,Apple,Jumia,Abu Dhabi,8562.92,1,8562.92,4.74,2168,2025-09-11
ORD415494,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,9753.8,1,9753.8,4.13,1425,2025-09-11
ORD416454,The Ordinary Serum 30ml,Beauty,The Ordinary,Souq,Marrakech,355.67,4,1422.68,3.31,2462,2025-09-11
ORD417503,Nike Air Max,Fashion,Nike,Amazon,Dubai,5487.45,4,21949.8,3.85,2285,2025-09-11
ORD417521,Adidas Running Shoes,Fashion,Adidas,Amazon,Doha,11750.24,3,35250.72,2.76,5000,2025-09-11
ORD417992,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,8294.16,5,41470.8,3.35,5000,2025-09-11
ORD418016,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Amazon,Marrakech,3644.9,2,7289.8,1.97,1701,2025-09-11
ORD418046,Nike Air Max,Fashion,Nike,Souq,Doha,12721.2,3,38163.6,5.0,2768,2025-09-11
ORD418159,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Souq,Casablanca,3305.18,2,6610.36,3.47,1445,2025-09-11
ORD418616,Smartwatch FitPro,Wearables,FitPro,Souq,Riyadh,12040.55,3,36121.65,4.41,160,2025-09-11
ORD418740,Nike Air Max,Fashion,Nike,Souq,Doha,12614.59,3,37843.77,5.0,1932,2025-09-11
ORD418973,Tefal Cookware Set 10pcs,Home & Kitchen,Tefal,Amazon,Kuwait City,2220.54,3,6661.62,3.33,845,2025-09-11
ORD419813,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,16045.25,1,16045.25,2.36,665,2025-09-11
ORD420050,Maybelline Mascara,Beauty,Maybelline,Souq,Doha,246.8,1,246.8,3.86,2752,2025-09-11
ORD420468,iPhone 13,Electronics,Apple,Jumia,Abu Dhabi,7003.63,2,14007.26,3.0,1512,2025-09-11
ORD420470,Adidas Running Shoes,Fashion,Adidas,Amazon,Doha,8785.01,4,35140.04,3.38,2015,2025-09-11
ORD420486,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,8509.23,5,42546.15,1.22,309,2025-09-11
ORD420719,The Ordinary Serum 30ml,Beauty,The Ordinary,Jumia,Riyadh,654.51,2,1309.02,2.19,1753,2025-09-11
ORD420922,Philips Air Fryer XL,Home & Kitchen,Philips,Amazon,Cairo,8544.65,4,34178.6,2.53,910,2025-09-11
ORD420932,iPhone 13,Electronics,Apple,Souq,Doha,11780.69,4,47122.76,3.62,1443,2025-09-11
ORD421551,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Jumia,Giza,688.62,5,3443.1,2.93,1890,2025-09-11
ORD422509,Adidas Running Shoes,Fashion,Adidas,Amazon,Doha,11568.97,5,57844.85,3.62,3062,2025-09-11
ORD422699,Philips Air Fryer XL,Home & Kitchen,Philips,Jumia,Cairo,7254.28,1,7254.28,1.81,2171,2025-09-11
ORD422853,Dell Inspiron 3501,Computers,Dell,Jumia,Dubai,7047.8,1,7047.8,1.0,1472,2025-09-11
ORD412117,Adidas Football,Sports,Adidas,Souq,Doha,327.82,1,327.82,3.98,1010,2025-09-12
ORD412189,Dell Inspiron 3501,Computers,Dell,Jumia,Abu Dhabi,14431.79,3,43295.37,4.22,3287,2025-09-12
ORD412587,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Doha,14835.74,2,29671.48,2.49,2732,2025-09-12
ORD412648,Adidas Running Shoes,Fashion,Adidas,Jumia,Dubai,1203.65,5,6018.25,4.08,876,2025-09-12
ORD412988,Nike Air Max,Fashion,Nike,Souq,Dubai,9500.27,3,28500.81,3.7,461,2025-09-12
ORD413208,Bluetooth Headset,Accessories,JBL,Jumia,Marrakech,6739.08,1,6739.08,2.74,2149,2025-09-12
ORD413365,Maybelline Mascara,Beauty,Maybelline,Amazon,Doha,184.12,3,552.36,2.47,2263,2025-09-12
ORD413739,Bluetooth Headset,Accessories,JBL,Amazon,Kuwait City,10695.6,5,53478.0,3.21,1636,2025-09-12
ORD413863,Dell Inspiron 3501,Computers,Dell,Jumia,Marrakech,8581.01,4,34324.04,3.65,4562,2025-09-12
ORD414118,Maybelline Mascara,Beauty,Maybelline,Amazon,Alexandria,461.96,3,1385.88,4.5,1647,2025-09-12
ORD414362,T-shirt Cotton,Fashion,Generic,Amazon,Kuwait City,8086.56,3,24259.68,3.65,2988,2025-09-12
ORD414675,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Kuwait City,8335.51,2,16671.02,4.15,2042,2025-09-12
ORD414736,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Alexandria,582.78,3,1748.34,2.66,1614,2025-09-12
ORD414798,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,9470.07,5,47350.35,2.96,3511,2025-09-12
ORD416145,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,16159.2,5,80796.0,4.95,4624,2025-09-12
ORD416286,The Ordinary Serum 30ml,Beauty,The Ordinary,Amazon,Dubai,362.66,1,362.66,2.34,2017,2025-09-12
ORD416400,Nike Air Max,Fashion,Nike,Amazon,Abu Dhabi,1734.91,1,1734.91,3.48,2733,2025-09-12
ORD416642,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Jeddah,415.75,2,831.5,1.66,1988,2025-09-12
ORD417141,Nike Training Gloves,Sports,Nike,Souq,Casablanca,674.49,5,3372.45,2.94,1145,2025-09-12
ORD418774,Dell Inspiron 3501,Computers,Dell,Jumia,Marrakech,19189.66,4,76758.64,2.7,4193,2025-09-12
ORD418839,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Souq,Riyadh,350.02,4,1400.08,3.0,1973,2025-09-12
ORD419064,Decathlon Yoga Mat,Sports,Decathlon,Souq,Doha,260.78,2,521.56,2.74,3282,2025-09-12
ORD419298,Adidas Football,Sports,Adidas,Souq,Marrakech,349.37,3,1048.11,4.82,488,2025-09-12
ORD419841,Decathlon Yoga Mat,Sports,Decathlon,Souq,Casablanca,235.6,5,1178.0,3.86,4656,2025-09-12
ORD420000,L'Oréal Shampoo 400ml,Beauty,L'Oréal,Jumia,Riyadh,314.07,4,1256.28,2.01,2035,2025-09-12
ORD420019,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Marrakech,14779.49,2,29558.98,2.97,4256,2025-09-12
ORD420544,Samsung Galaxy A14,Electronics,Samsung,Souq,Cairo,13042.58,4,52170.32,3.11,592,2025-09-12
ORD420573,T-shirt Cotton,Fashion,Generic,Souq,Alexandria,10169.06,2,20338.12,3.11,4635,2025-09-12
ORD420686,Decathlon Yoga Mat,Sports,Decathlon,Jumia,Cairo,123.12,1,123.12,2.7,3345,2025-09-12
ORD420694,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,6950.78,3,20852.34,1.06,2977,2025-09-12
ORD421385,Maybelline Mascara,Beauty,Maybelline,Souq,Giza,586.83,3,1760.49,3.97,1957,2025-09-12
ORD421597,Nike Training Gloves,Sports,Nike,Amazon,Riyadh,343.0,2,686.0,3.3,3692,2025-09-12
ORD421820,Decathlon Yoga Mat,Sports,Decathlon,Amazon,Giza,274.7,3,824.1,2.66,825,2025-09-12
ORD422193,Nike Training Gloves,Sports,Nike,Jumia,Marrakech,317.47,2,634.94,1.89,2432,2025-09-12
ORD422516,Adidas Football,Sports,Adidas,Souq,Kuwait City,885.48,1,885.48,1.68,3503,2025-09-12
ORD422517,IKEA Table Lamp,Home & Kitchen,IKEA,Souq,Abu Dhabi,989.35,2,1978.7,4.77,444,2025-09-12
ORD422622,Maybelline Mascara,Beauty,Maybelline,Jumia,Riyadh,455.34,1,455.34,3.3,3547,2025-09-12
ORD422792,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Giza,195.37,1,195.37,3.56,507,2025-09-12
ORD412265,Dell Inspiron 3501,Computers,Dell,Amazon,Abu Dhabi,14507.46,3,43522.38,2.41,403,2025-09-13
ORD412899,T-shirt Cotton,Fashion,Generic,Amazon,Dubai,11121.11,2,22242.22,4.07,1829,2025-09-13
ORD413053,Adidas Running Shoes,Fashion,Adidas,Souq,Doha,13063.37,1,13063.37,3.66,2230,2025-09-13
ORD413068,IKEA Table Lamp,Home & Kitchen,IKEA,Amazon,Giza,844.41,3,2533.23,3.64,1964,2025-09-13
ORD413148,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Riyadh,17390.38,5,86951.9,2.13,2136,2025-09-13
ORD413542,Bluetooth Headset,Accessories,JBL,Amazon,Casablanca,6153.55,2,12307.1,1.77,3208,2025-09-13
ORD413566,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Souq,Marrakech,10353.63,1,10353.63,3.67,480,2025-09-13
ORD413609,Samsung Galaxy A14,Electronics,Samsung,Souq,Riyadh,15267.22,3,45801.66,3.02,1119,2025-09-13
ORD413894,iPhone 13,Electronics,Apple,Jumia,Marrakech,9610.23,2,19220.46,5.0,2265,2025-09-13
ORD414358,Adidas Football,Sports,Adidas,Amazon,Cairo,406.53,4,1626.12,4.62,2610,2025-09-13
ORD414412,Dyson V8 Vacuum Cleaner,Home & Kitchen,Dyson,Amazon,Abu Dhabi,9614.69,4,38458.76,3.0,1665,2025-09-13
ORD414835,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Kuwait City,10012.07,2,20024.14,3.25,1435,2025-09-13
ORD414880,Nivea Face Cream 50ml,Beauty,Nivea,Jumia,Doha,257.97,2,515.94,2.97,2545,2025-09-13
ORD415159,HP Pavilion Laptop,Computers,HP,Amazon,Kuwait City,6568.95,4,26275.8,3.84,1012,2025-09-13
ORD415256,Samsung Galaxy A14,Electronics,Samsung,Souq,Abu Dhabi,14980.67,1,14980.67,3.02,469,2025-09-13
ORD415786,Dell Inspiron 3501,Computers,Dell,Souq,Casablanca,9242.11,3,27726.33,2.28,3021,2025-09-13
